Title,Link,Description,Tags
"""Exhibition"" Component of the ""Development Of Handicrafts"" Scheme",https://www.myscheme.gov.in/schemes/ecdhs,"The ""Exhibition"" scheme by the Department of Industries and Commerce, Government of Puducherry, was introduced to boost the marketability of handicrafts and enhance sales through the organization of exhibitions. These exhibitions are conducted locally and in various states of the country.","Exhibition, Allowance, Business, Entrepreneurship, Handicraft"
Consortia & Tender Marketing Scheme,https://www.myscheme.gov.in/schemes/ctms,"The scheme aims to facilitate Micro and Small Enterprises (MSEs) in marketing their products and services through individual or collective participation in tenders via consortia. It helps MSEs secure bulk orders, improve competitiveness, and access government procurement opportunities.","Goods And Services Marketing, Turnkey Projects, Machinery And Technology, NSIC"
Coir Vikas Yojana-Skill Upgradation and Mahila Coir Yojana,https://www.myscheme.gov.in/schemes/cvy-sumcy,"The scheme “Skill Upgradation and Mahila Coir Yojana” is a component of “Coir Vikas Yojana” and the scheme was launched by the Ministry of Micro, Small & Medium Enterprises, Government of India.","Coir, Skill Upgradation, Mahila, MSME, Stipend, Training, Entrepreneur, Self-employment"
Coir Udyami Yojana,https://www.myscheme.gov.in/schemes/cuy,"The scheme ""Coir Udyami Yojana"" by the Coir Board, Ministry of MSME, Government of India, aims to modernize the coir industry and generate rural employment. It offers credit-linked financial assistance to establish coir units by eligible applicants.","Credit Linked Subsidy, Coir Production, Enterprises, Coir Board"
Entrepreneurship and Skill Development Programme,https://www.myscheme.gov.in/schemes/esdp,The scheme aims to promote entrepreneurship and skill development among youth by providing training and support for setting up MSMEs and self-employment ventures.,"Entrepreneurship, Skill Development, MSME, ESDP, Self-employment"
Comprehensive Handicrafts Cluster Development Scheme,https://www.myscheme.gov.in/schemes/chcdp,"The scheme aims to provide financial assistance, infrastructure development, skill upgradation, and market linkage support to artisans, craftsmen, and cluster-based enterprises.","Skill Development, Infrastructural Support, Technology Upgradation, Market Access"
Assistance for Digitization of Business Processes and Adoption of eCommerce,https://www.myscheme.gov.in/schemes/adbpae,"The scheme offers MSMEs up to 75% reimbursement (max ₹50,000) for software/equipment costs for digitization, plus 75% of e-commerce platform fees (excl. shipping), also up to ₹50,000. Reimbursement is allowed for one e-commerce platform per MSME only.","MSME, ECommerce, Financial Assistance, Digitization Of Business, MSME Policy"
Composite Loan Scheme,https://www.myscheme.gov.in/schemes/cls,"""Composite Loan Scheme"" aims to provide need-based financial support to individuals from Scheduled Castes, Scheduled Tribes, Other Backward Classes, Minorities, and PwDs to help them pursue various income-generating activities. The scheme encourages self-employment and entrepreneurship.","Loan, Employment, Entrepreneurship, Scheduled Caste, Scheduled Tribe, Minority, Disability"
Credit Based Schemes For SC - Term Loan (TL),https://www.myscheme.gov.in/schemes/cbssc-tl,A loan scheme by Ministry of Social justice and Empowerment for Entrepreneur of Scheduled Caste Category.,"Entrepreneur, Scheduled Caste, Socities, Companies"
Creation of Modern Facilities in Market Committee: Scheme to provide assistance foe setting up modern facilities in Market Committee,https://www.myscheme.gov.in/schemes/cmfmc,"This scheme has been introduced by the Agriculture, Farmers Welfare and Cooperation Dept., Gujarat. It aims to provide financial assistance to Market Committees for setting up modern facilities, improving agricultural infrastructure, and enhancing the competitiveness of agricultural markets.","Agriculture, Market Committee, Modern Facilities"
Credit Enhancement Guarantee Scheme For The Scheduled Castes,https://www.myscheme.gov.in/schemes/cegssc,a loan scheme by the Ministry of Social justice and Empowerment for Entrepreneurs of Scheduled Caste Category.,"Entrepreneur, Scheduled Caste, Companies, Societies"
Credit Guarantee Scheme for Startups,https://www.myscheme.gov.in/schemes/cgss,"The GoI established the Credit Guarantee Scheme for Startups with a fixed corpus to provide credit guarantees for loans extended to DPIIT recognised startups by Scheduled Commercial Banks, NBFCs, and Venture Debt Funds (VDFs) under SEBI-registered AlFs.","Startup, Credit Guarantee, Collateral-Free Laon, NCGTC, DPIIT"
Dairy Farming Scheme (HSFDC),https://www.myscheme.gov.in/schemes/dfshsfdc,"Under this scheme, the Corporation provides loans/benefits to individuals from Below Poverty Line (BPL) families, whose annual family income does not exceed ₹1,80,000/-, in both rural and urban areas for self-employment income generating activities such as dairy farming.","Dairy Farming, HSFDC, Loan, Self-employment, Subsidy, BPL"
Dalit Bandhu,https://www.myscheme.gov.in/schemes/dalit-bandhu,The Dalit Bandhu Scheme is a welfare program launched by the state government of Telangana in India in Aug'2021. The scheme is aimed at providing financial assistance to families belonging to the Scheduled Caste (SC) community in the state to help them become economically self-reliant.,"Dalit Bandhu Scheme, Telangana Dalit Bandhu, Scheduled Caste, Direct Benefit Transfer, Economic Development, Reduce Poverty And Promote Entrepreneurship, Social Welfare"
Dattopant Thengadi Artisan Interest Subsidy Scheme,https://www.myscheme.gov.in/schemes/dtaiss,"The scheme aims to provide financial assistance and low-interest capital to Handloom & Handicraft artisans for business development. It offers loans up to ₹1,00,000/-, along with Margin Money Subsidy (20-25%) and a 7% Interest Subsidy, benefiting registered artisans of Cottage industries in Gujarat.","Artisan, Subsidy, Loan, Equipment, Machinery"
Deen Dayal Antyodaya Yojana - National Urban Livelihoods Mission (DAY-NULM): Self-Help Group - Uttarakhand,https://www.myscheme.gov.in/schemes/daynulmshguk,"The scheme aims to empower urban poor women in Uttarakhand by promoting the formation of self-help groups, improving their livelihoods, and supporting them in income-generating and self-employment activities through financial incentives, bank loans, and government subsidies.","Self-Employment, Loan, Urban Area, Employment, Self-Help Group"
Deen Dayal Upadhyaya Bunkar Yojana,https://www.myscheme.gov.in/schemes/dduby,"DDUBY is a government initiative in Arunachal Pradesh to provide affordable credit to women weavers, offering an interest subvention of 7% on short-term loans and working capital requirements.","Women Weavers, Loan, Women Empowerment"
Deen Dayal Upadhyaya Sahkarita Kisan Kalyan Yojana,https://www.myscheme.gov.in/schemes/dduskky,The scheme aims to provide interest-free loans to farmers and self-help groups for agricultural and non-agricultural activities to promote self-employment and strengthen the rural economy.,"Interest Free Loan, Self-Help Group, Self-employment, Small Farmer, Marginal Farmer"
Deen Dayal Upadhyaya Swawlamban Yojana,https://www.myscheme.gov.in/schemes/ddusy,"The scheme aims to encourage unemployed youth to gain access to low-cost capital for setting up an entrepreneurship. Through this scheme, a 40% front-ended capital investment subsidy is provided to the selected entrepreneurs.","Youth, Unemployed, Entrepreneurship, Self-employed, Startups"
Export Promotion Capital Goods Scheme,https://www.myscheme.gov.in/schemes/epcg,"The objective of the EPCG Scheme is to facilitate import of capital goods for producing quality goods and services and enhance India’s manufacturing competitiveness. EPCG scheme allows import of capital goods for pre-production, production and post-production at zero customs duty.","Manufacturer Exporters, Import, Quality Goods, Services"
Export Promotion Council Membership Reimbursement Scheme for Scheduled Caste/Scheduled Tribe,https://www.myscheme.gov.in/schemes/epcmrs,"Export Promotion Council Membership Reimbursement Scheme provides  reimbursement to an SC/ST Micro & small enterprises(MSEs), on annual membership subscription fee / one-time subscription charges/entry fee charged by various Export Promotion Councils (EPC).","Reimbursement, Subscription Fee, Membership Fee, Financial Assistance, Scheduled Caste, Scheduled Tribe, Business & Entrepreneurship"
Financial Assistance To Disabled For Self Employment,https://www.myscheme.gov.in/schemes/fadse,"The objective of this scheme is to facilitate the self-employment of unemployed disabled persons. Under this scheme, financial assistance is provided to persons with disabilities for self-employment, small-scale business, and agro-based project. This scheme is 100% funded by Govt. of Maharashtra.","Persons With Disability, Social Welfare, Financial Assistance, Entrepreneurship, Business"
Financial Assistance To Ex-Convicts,https://www.myscheme.gov.in/schemes/fae-c,"The scheme “Financial Assistance to Ex-Convicts” was launched by the Department of Social Justice, Government of Kerala. This scheme is implemented by the Department of Social Justice to help those released from jail from poor economic conditions to find their livelihood.","Ex-Convict, Financial Assistance, Jail, BPL, Self-employment"
E-Thela Sahaayata Yojana,https://www.myscheme.gov.in/schemes/etsy,"Chhattisgarh State Government started a scheme ""E-Thela Sahaayata Yojana"" for unorganized worker on 19 June 2017.","Financial Assistance, Business, Equipment"
Electronic Manufacturing Clusters (EMC) Scheme: Common Facility Centres/ Brownfield Electronics Manufacturing Clusters,https://www.myscheme.gov.in/schemes/emcbes,The scheme aims to support the upgradation of Brownfield EMCs through Common Facility Centres (CFCs). It provides financial assistance for infrastructure improvement and shared facilities for existing electronics manufacturing units.,"Cluster Based Infrastructure, Electronics Manufacturing, Financial Assistance, Infrastructure, Upgradation Of Brownfield EMCs"
Electronics Component Manufacturing Scheme,https://www.myscheme.gov.in/schemes/ecms,"The scheme aims to provide financial incentives for manufacturing electronic components in Bharat. Through this scheme, turnover and capital expenditure-linked incentives are provided to companies and Limited Liability Partnerships.","Supply Chain, Manufacturing Of Electronics, Incentives, Limited Liability Partnerships, Electronics System Design, Electronics System Manufacturing"
Endeavour To Empower-Skill Development,https://www.myscheme.gov.in/schemes/eesd,Endeavour to Empower is a customized skill development programme for the youth of J&K.,"Training, Education, Learn Skills"
"Employment Subsidy Scheme, 2017",https://www.myscheme.gov.in/schemes/ess-2017,"The scheme aims to create an environment conducive for attracting investment in Goa, incentivise existing units, and boost local employment. It provides a subsidy based on the percentage of Goan employees hired, restricting reimbursement to ₹7,000/- per Goan employee per month.","Industry, Tourism, Enterprise, Employee, Subsidy, Employment, Investment"
Electronic Manufacturing Clusters (EMC) Scheme: Greenfield Electronic Manufacturing Clusters,https://www.myscheme.gov.in/schemes/emcs,"The aims to promote electronics manufacturing by providing financial assistance for cluster-based infrastructure. Through this scheme, infrastructure support is provided to electronics manufacturing units in identified clusters.","Electronics Manufacturing, Financial Assistance, Cluster Based Infrastructure, Infrastructure, Setting Up Greenfield EMCs"
Entrepreneur Support Scheme,https://www.myscheme.gov.in/schemes/ess,"Entrepreneur Support Scheme (ESS) is the most popular & attractive scheme operated by the Directorate of Industries and Commerce.The scheme aims to provide financial assistance to Micro,Small&Medium Enterprises engaged in manufacturing activities in the State,proportional to capital investment made.","Entrepreneur, Financial Assistance, MSME, Enterprise, Start-up, Subsidy"
Entrepreneurship and Development Programme,https://www.myscheme.gov.in/schemes/eadp,"Under this scheme, interested entrepreneurs, NGOs, scientists, researchers, and teachers from across the state are provided support to convert natural resources into viable business opportunities by enhancing technology and value addition.","Entrepreneur, Scientist, Researcher, Teacher, UCOST, NGO"
