Title,Link,Description,Tags
Grant of Marriage Allowance to the Widow's Daughter,https://www.myscheme.gov.in/schemes/gmawd,"This scheme aims to provide financial support to widows for the marriage of their daughters. Eligible widows can receive ₹25,000/- to cover marriage expenses. The scheme is implemented through the Department of Women and Child Development, Government of Puducherry.","Widow, Allowance, Marriage, Grant, Social Welfare"
Grant-in-Aid Scheme to Provide Financial Assistance to the Mahila Mandals,https://www.myscheme.gov.in/schemes/giaspfamm,"""Grant-in-Aid Scheme to Provide Financial Assistance to the Mahila Mandals"" aims to provide financial assistance to Mahila Mandals for training and self-employment activities. The scheme benefits registered Mahila Mandals in Goa, encouraging women's socio-economic development.","Woman, Employment, Training, Financial Assistance"
Grant-in-Aid Scheme To Provide Financial Assistance To The Mahila Mandals/ Women’s Self-help Groups (SWAWLAMBHAN),https://www.myscheme.gov.in/schemes/giaspfammwshg,The SWAWLAMBHAN Scheme by the Govt. of Goa provides financial assistance to Mahila Mandals/Self-Help Groups for training/orientation for members of the Mahila Mandal/Self-Help Groups for generating their own activity for self-employment.,"Self Help Group, SHG, Employment, Training"
Griha Aadhar Scheme,https://www.myscheme.gov.in/schemes/gas,"The ""Griha Aadhar Scheme"" addresses the problem of spiralling prices and provides support to the housewives/homemakers from the middle, lower-middle and poor sections of society, to maintain a reasonable standard of living for their families.","Marriage, Financial Assistance, Social Welfare"
Griha Lakshmi Scheme,https://www.myscheme.gov.in/schemes/gls,"The scheme ""Griha Lakshmi"" aims to provide financial assistance to women heads of households in Karnataka. The scheme offers a monthly benefit of ₹2,000/- to eligible women, helping them manage household expenses and improve their economic stability.","Financial Assistance, Empowerment, Expenses, Below Poverty Line, Woman"
Health Benefits for Pregnant Mothers and Newborns through Supraja-AYUSH,https://www.myscheme.gov.in/schemes/shbpmna,The scheme aims to promote the health and well-being of pregnant women and newborns by providing Ayurvedic-based healthcare services and treatment.,"Newborn Child, Pregnant Mother, AYUSH, Health Benefits, Supraja"
Jharkhand Mukhyamantri Maiya Samman Yojana,https://www.myscheme.gov.in/schemes/jmmsy,"The ""Jharkhand Mukhyamantri Maiya Samman Yojana"" provides financial assistance to women beneficiaries. This initiative aims to enhance the financial security and well-being of women across the state.","Financial Assistance, Women, Rural, Urban"
KCR Nutrition Kit,https://www.myscheme.gov.in/schemes/kcr-nutrition-kit,"KCR Nutrition Kits Scheme is a welfare initiative launched by the Government of Telangana, India, aimed at providing nutritious food to pregnant. The primary objective of the scheme is to improve the nutritional status of pregnant women.","Pregnant Women Care Kit, Providing Nutritious Food To Pregnant Women And Children, Anganwadi Centers, Improve The Nutritional Status Of Pregnant"
KULAVILAKKU,https://www.myscheme.gov.in/schemes/k-pudu,This scheme aims to enhance the nutritional status of Pregnant Women. ₹500/- assistance is provided to eligible beneficiaries during their pregnancies. The scheme is a crucial step towards ensuring the well-being of both mother and child. The benefit will be provided for upto two pregnancies only.,"Pregnant, Woman, Hospital, Financial Assistance, Infant"
Kalpana Chawla Chatravriti Yojana,https://www.myscheme.gov.in/schemes/kccy,"Launched in 2012-13 by the Govt. of Himachal Pradesh, the ""Kalpana Chawla Chatravriti Yojana"" is a scholarship scheme that provides financial assistance to girls from economically weaker sections to pursue higher education without any financial burden, and achieve their career goals.","Scholarship, Undergraduate, Postgraduate, Post Matric"
Kalyana Lakshmi Pathakam,https://www.myscheme.gov.in/schemes/klp,The scheme is designed to support economically disadvantaged families belonging to the SC/ST and minority communities by providing one-time financial assistance for the marriage of their daughters.,"Scheduled Caste, Scheduled Tribe, Backward Class, Economically Backward Class, Marriage"
Kali Bai Bheel Medhavi Chhatra Scooty Scheme,https://www.myscheme.gov.in/schemes/kbbmcss,"In 2015-16, Rajasthan State started the ""Kali Bai Bheel Medhavi Chhatra Scooty Scheme"" for Girls students.","Student, Higher Education, Educational Support"
Kalyani Sahayata Yojana (Madhya Pradesh Labor Welfare Board),https://www.myscheme.gov.in/schemes/ksymplwb,"Under this scheme, financial assistance of ₹6,000/- every six months (totaling ₹12,000/- per year) will be provided to the wife of a deceased worker employed in an industrial unit or establishment in Madhya Pradesh.","Widow, Deceased Worker, Financial Assistance, Organized Sector"
Kanya Saksharta Protsahan Yojana,https://www.myscheme.gov.in/schemes/kspy,"The scheme was launched by the Tribal Welfare Department, Govt. of Madhya Pradesh. The objective of the scheme is to motivate girls towards education. Under this scheme, girls in Class 11th who have passed their 10th class examination will receive ₹3,000/- per year as a monetary incentive.","Kanya, Girl, Student, Scheduled Tribe, Incentive"
Kanya Saksharta Protsahan Yojana (For Scheduled Caste Girls),https://www.myscheme.gov.in/schemes/kspyscg,"Under this scheme, Scheduled Caste girls who pass the Class 10th and enroll in the Class 11th at a government or recognized institution and study regularly are given an incentive of ₹3,000/- per year.","Kanya, Scheduled Caste, Girl Student, Financial Assistance"
Kanya Sumangala Yojana,https://www.myscheme.gov.in/schemes/ksy,"Various schemes are run by the government for the purpose of providing social security to women, Kanya Sumangala Yojana is one such scheme.","Financial Assistance, Girl Welfare, Child Empowerment, Education"
Kanyadaan Scheme (CBOCWWB),https://www.myscheme.gov.in/schemes/kscbocwwb,"Under this scheme, financial assistance will be granted to the workers who are registered under the CBOCWWB on the eve of the marriage of his/her daughter and self-marriage of female registered workers.","Construction Worker, Labour, Daughter, Marriage, Financial Assistance"
Kanyadaan Scheme (HBOCWWB),https://www.myscheme.gov.in/schemes/kshbocwwb,"Under this scheme, the Board provides financial assistance of ₹51,000/- in the form of Kanyadaan to registered construction workers on the occasion of the marriage of their daughters. This assistance is available for up to three daughters of the worker.","Building Worker, Construction Worker, Marriage, Financial Assistance, Kanyadaan, Labour"
Kanyashree Prakalpa,https://www.myscheme.gov.in/schemes/wbkanyashree,"The scheme to improve the status and wellbeing of girls, specifically those from socio-economically disadvantaged families, through Conditional Cash Transfers by: Incentivising them to continue in education for a longer period of time, and complete secondary or higher secondary education.","Girl, Education, Scholarship, Child Marriage Prevention, Vocational Training, Grants For Higher Education"
Kayaka Spoorthi Scheme Karnataka,https://www.myscheme.gov.in/schemes/kssk,"The ""Kayaka Spoorthi Scheme"" aims to provide financial assistance to women Self-Help Groups (SHGs) engaged in the leather industry. The goal is to promote self-sufficiency and economic independence by enabling these women to start or expand business activities related to leatherwork.","Financial Assistance, SHG, Business Activities, Leather Industry"
Kasturba Gandhi Residential Girls’ Hostel,https://www.myscheme.gov.in/schemes/kgbvrghuk,"The scheme aims to encourage girls’ participation in education at the upper primary and secondary levels and to provide quality education to girls from disadvantaged groups (SC, ST, OBC, Minority communities and BPL families) studying in Classes 6 to 12.","Hostel, Girl Student, Upper Primary Level, Secondary Level, Kasturba Gandhi"
Kasturba Gandhi Special Term Deposit Receipt Scheme,https://www.myscheme.gov.in/schemes/kgsfdrs,"Under this scheme, girls who pass Class 8 from Kasturba Gandhi Schools, secure at least 50% marks in Class 10, & enroll in Class 11 receive an STDR of ₹2,000/- (5-year term). Those who score 50% in Class 12 and enroll in graduation receive an STDR of ₹4,000/- (3-year term).","Term Deposit, Girl Student, Residential School, Kasturba Gandhi"
Financial Assistance for Miscarriage for the Construction Workers,https://www.myscheme.gov.in/schemes/famcw,"""Financial Assistance for Miscarriage for the Construction Workers"" by the Delhi Building and Other Construction Workers Welfare Board, Labour Department, Delhi, is a welfare scheme that provides an amount of ₹3,000/- as financial assistance in case of miscarriage.","Labour, Miscarriage, Medical Assistance, Construction Workers, Financial Assistance, Women"
Financial Assistance for Normal Delivery and Surgical Delivery,https://www.myscheme.gov.in/schemes/fandsd,"The ""Financial Assistance for Normal Delivery and Surgical Delivery"" scheme was launched by the Maharashtra Building And Other Construction Workers Welfare Board (MBOCWW), Labour Department Maharashtra.","Financial Assistance, Pregnant, Construction Worker, Normal Delivery, Surgical"
Financial Assistance for Self-Marriage of Registered Women Workers (HBOCWWB),https://www.myscheme.gov.in/schemes/fasmrwwhbocwwb,"Under this scheme, financial assistance of ₹50,000/- is provided to registered women workers for arranging their own marriage who have a minimum one-year regular membership.","Marriage, Construction Worker, Building Worker, Labour, Financial Assistance, Woman"
Financial Assistance for Working Women Workers or Wives of Male Workers for Maternity- Haryana Labour Welfare Board,https://www.myscheme.gov.in/schemes/fawwwwmwmhlwb,"Under this scheme, financial assistance of ₹10,000/- is provided to female workers and wives of male workers working in industrial and commercial establishments in the state of Haryana for the delivery of up to two children (three girls or two boys).","Maternity, Worker, Financial Assistance, Labour"
Financial Assistance for the Purchase of Sewing Machine (CBOCWWB),https://www.myscheme.gov.in/schemes/fapsmcbocwwb,"Under this scheme, financial assistance will be given to the spouse of registered male construction workers or female construction workers for purchase of sewing machine, once in life time.","Financial Assistance, Sewing Machine, Construction Worker, Labour"
