Title,Link,Description,Tags
Msme Skill Training And Employment Scheme,https://www.myscheme.gov.in/schemes/msme-stes,"The scheme “MSME Skill Training and Employment Scheme” was launched by the Department of Micro, Small and Medium Enterprises, Government of Tamil Nadu during the years 2021-22.","MSME, Skill, Training, Employment, Stipend, Trainee"
Mukhya Mantri Mahila Sashaktikaran Yojana,https://www.myscheme.gov.in/schemes/mmmsy,"Under this scheme, permanent training will be provided for the economic and social upliftment of women suffering from any form of violence and living in difficult circumstances so that they can get employment.","Mahila, Sashaktikaran, Woman, Training, Employment"
Mukhya Mantri Shahri Ajeevika Guarantee Yojna,https://www.myscheme.gov.in/schemes/mmsagy,"The “Mukhya Mantri Shahri Ajeevika Guarantee Yojna” was launched by the Department of Urban Development, Govt. of Himachal Pradesh. The objective of the scheme is to enhance livelihood security in urban areas by providing 120 days of guaranteed wage employment to every household in a financial year.","Livelihood, Urban, Urban Local Body, Employment, Job, Entrepreneurship Training"
Mukhyamantri Anusuchit Janjati Gram Vikas Yojana,https://www.myscheme.gov.in/schemes/majgvy,"The scheme ""Mukhyamantri Anusuchit Janjati Gram Vikas Yojana"" by the Welfare Department, Govt. of Jharkhand, aims to uplift Scheduled Tribe communities through education, health, & economic initiatives. Financial grants, equipment, & training programs are provided for holistic village development.","Financial Assistance, Opportunity, Training, Healthcare, SHGs"
Mahatma Gandhi National Rural Employment Guarantee Act,https://www.myscheme.gov.in/schemes/mgnrega,"An employment scheme by the MoRD, providing provide at least 100 days of guaranteed wage employment in a financial year to every rural household whose adult members volunteer to do unskilled work. Any Indian citizen above the age of 18 years and residing in a rural area can apply to this scheme.","Employment, Labour, Unskilled, Panchayat, Job"
Mahila Kisan Yojana (Maharashtra),https://www.myscheme.gov.in/schemes/mkym,"""Mahila Kisan Yojana"" is implemented by the Dept. of Social Justice & Special Assistance, Govt. of Maharashtra. The scheme aims to uplift the lifestyle of economically disadvantaged Charmakar communities. it supports the production and sale of various types of footwear and leather articles.","Employment, Charmakar, Subsidy, Loan, Woman, Scheduled Caste, Farmer"
Mahila Swayamsiddha Yojana Rajasthan,https://www.myscheme.gov.in/schemes/msyr,"The scheme objective is to provide free skill training and self-employment support to widowed, abandoned, and destitute women through voluntary organizations. The scheme is implemented by the Social Justice and Empowerment Department with financial assistance provided to participating NGOs.","Financial Assistance, NGOs, Voluntary Organizations, Destitute Women, Skill Training"
Marketing Assistance Scheme,https://www.myscheme.gov.in/schemes/mas,"The ""Marketing Assistance Scheme"" aims to empower SC leather artisans by enabling them to market their products through Lidkar Leather Emporia under the Lidkar brand. It helps artisans avoid exploitation by private dealers and provides regular procurement of their products based on demand.","Financial Assistance, Marketing, Artisans, Leather"
Meghalaya Sericulture & Weaving Scheme,https://www.myscheme.gov.in/schemes/msws,The scheme aims to promote entrepreneurship in sericulture and weaving by providing financial support. It also focuses on strengthening Eri and Muga silk production and promoting Meghalaya’s yarn and fabric in national and global markets.,"Yarn And Fabric, International Silk, Eri Silk, Sericulture"
Pradhan Mantri Viksit Bharat Rozgar Yojana: Part B- Support to Employers with Focus on Manufacturing Sector,https://www.myscheme.gov.in/schemes/pmvbry-pb,"This component is an employer-focused Part of the scheme that supports creation of sustained additional employment in all sectors. It incentivizes employers for 2 years for creation of additional employment. For establishments engaged in manufacturing sector, incentives will be provided for 4 years.","Viksit Bharat, Rozgar, EPFO, Employment, Establishment, Manufacturing Sector"
Pradhan Mantri Virasat ka Samvardhan,https://www.myscheme.gov.in/schemes/pm-vikas,"PM VIKAS is a Central sector scheme that focuses on socio-economic empowerment of six notified minorities in the country through skilling & training, women leadership & empowerment and education. The scheme integrates erstwhile skilling & education schemes of the Ministry of Minority Affairs.","Skill Development, Women Entrepeneurship, Education Of School Dropouts, Socio-economic Empowerment, Minorities"
Pradhan Mantri Viksit Bharat Rozgar Yojana: Part A- Support for First-Time Employees,https://www.myscheme.gov.in/schemes/pmvbry-pa,"This component of scheme provides an incentive to assist first-timer employees in navigating their learning curve before they become fully productive with completing their financial literacy course over EPO portal. It provides one time incentive of upto ₹15,000/- to assist first timer employees.","Viksit Bharat, Rozgar, EPFO, Employment, First Time Employee"
Pre-Examination Coaching Scheme,https://www.myscheme.gov.in/schemes/pec,"Under this scheme, free coaching and monthly scholarships are provided to eligible Scheduled Tribe students appearing for exams like IAS, PCS, engineering, medical, NDA, Group ‘C’ exams and other competitive examinations.","Scholarship, Scheduled Tribe, Student, Free Coaching, Competitive Exams"
President’s Medal for Distinguished Service,https://www.myscheme.gov.in/schemes/pmfds,"The scheme aims to recognize exceptional service, distinguished records, and meritorious contributions in police, security, fire, prison, and civil defence services.","Award, Civil Defence, Meritorious, Prison"
Prime Minister's Employment Generation Programme,https://www.myscheme.gov.in/schemes/pmegp,"Launched in August 2008, Prime Minister's Employment Generation Programme (PMEGP) is a credit-linked subsidy scheme, administered by the Ministry of Micro, Small and Medium Enterprises (MSME). PMEGP aims to generate employment opportunities through the establishment of micro-enterprises in","Financial Assistance, Loan, Entrepreneur, Projects, Micro Enterprises"
Prime Minister’s Rural Development Fellows Scheme,https://www.myscheme.gov.in/schemes/pmrdfs,"The scheme aims to provide short term catalytic support to the District Administration in backward districts to improve programme delivery and simultaneously develop a cadre of Development Facilitators. Fellows receive professional experience, structured learning, and a monthly stipend.","Youth, Professional, Fellowship, Rural, Training"
Prime Minister’s Internship Scheme,https://www.myscheme.gov.in/schemes/pmis,"The scheme aims to provide internship opportunities to one crore youth in top 500 companies in five years. Through this Scheme, youth will gain exposure for 12 months to real-life business environment, across varied professions and employment opportunities.","Internship, Youth, Employment Opportunities, Training, Monthly Assistance, Skill Development"
Production Linked Incentive Scheme (PLI) for IT Hardware,https://www.myscheme.gov.in/schemes/pliit,"The scheme aims to boost domestic manufacturing and attract investment in IT hardware. Through this scheme, financial incentives are provided to eligible manufacturers based on incremental sales.","Manufacturing, Laptops, Tablets, All In One PCs, Investment, Boost Domestic Manufacturing"
Production Linked Incentive Scheme (PLI) for IT Hardware Scheme 2.O,https://www.myscheme.gov.in/schemes/pliit20,"The scheme aims to promote domestic manufacturing of Laptops, Tablets, All-in-One PCs, Servers, and Ultra Small Form Factor (USFF) devices in India through production-linked financial incentives.","Investment, Financial Incentive, Domestic Manufacturing, Laptops, Tablets, All In One PCs, Ultra Small Form Factor"
National Career Service Centers For SC/STs (erstwhile Coaching-cum-Guidance Centre for SC/STs),https://www.myscheme.gov.in/schemes/ncscscst,"The scheme provides vocational guidance, confidence-building programmes, personality development sessions, practice in typing and shorthand, special coaching for competitive exams, and computer training courses. The applicant must be an educated, unemployed SC/ST jobseeker.","Student, Scheduled Caste, Scheduled Tribe, Coaching, Training, Counselling, Stipend"
National Centre for Communication Security (NCCS) Research Associates Scheme,https://www.myscheme.gov.in/schemes/nccsra,"NCCS engages young scholars as Research Associates  to contribute in development of Telecom Security eco system with in India by providing an opportunity to them to work in areas like Telecom Security Standard development, Lab recognition and Security Certification of telecom products.","Cybersecurity, Research, Telecommunications, Bengaluru, ITSAR, DoT"
National Handicrafts Development Programme: Infrastructure And Technology Support: URBAN HAAT,https://www.myscheme.gov.in/schemes/nhdp-iandts-uh,"The scheme ""Infrastructure & Technology Support: URBAN HAAT"" is introduced is to set up a permanent marketing infrastructure in towns/ metropolitan cities to provide direct marketing facilities to handicrafts artisans/handloom weavers, enabling them to sell their products to wider target audience.","Entrepreneurship, Artisan, Handloom, Handicraft, Weaver, Infrastructure, Technology Support, Urban Haat"
